review_id,sentence_id,Time,sentence_type,sentence
1278,1052,06-03-2014 00:00,p,"""1. Exposure to E-commerce business, high scale applications and AWS technology(If most of the things are already built in your team, you may just get awareness of how the systems are working but no real hands on. New systems are mostly developed by senior members of the team) 2. Leadership principles which you can apply at any other workplace."""
1278,1053,06-03-2014 00:00,c,"""1. No work life balance...Heavily stretched work hours even if you are not oncall. It's common for a manager to come to you at 6pm and asking you to complete a task by EOD, 2. Oncall - Need to be on support for a whole week(rotated among team members)..For high severity issues your availability is expected 24x7. You may have to wake up at midnight to check why a host is down. 3.You may spend more time into oper …  ations and understanding amazon business. I wonder if 10% of a SDE time really goes into coding/designing.. 4.. Everyone- SDEs/Managers/Ops team have work pressure..Even a coolest manager may yell at you.. 5. Frugality - workplaces are crowded..it's disturbing at times when some SDEs do louder conversation to make whole floor listen about the cool thing they are talking about..Need to open a ticket even to get a water bottle. ..No admin/supporting team for employees..If you had worked at some other company you will find it strange that to get a HR address proof letter you need to prepare it yourself, take a print and go to HR for a signature.. 6. No performance bonus. Also one would not get any additional stock award in the first 2 years. Show More"""
1257,1055,07-03-2014 00:00,s,"""Amazon Work Culture"""
1257,1056,07-03-2014 00:00,p,"""Friendly culture Very Supportive, Motivational..Best place to start your career."""
1257,1057,07-03-2014 00:00,c,"""Nothing against to the company"""
1256,1059,08-03-2014 00:00,s,"""Great place to work."""
1256,1060,08-03-2014 00:00,p,"""Its amazing to work with skilled people, you'll get great exposure."""
1255,1062,09-03-2014 00:00,s,"""Its very good to work with Amazon."""
1255,1063,09-03-2014 00:00,p,"""There will be no work pressure at Amazon, just work, have fun and make history."""
1266,1065,10-03-2014 00:00,s,"""Support Engineer"""
1266,1066,10-03-2014 00:00,p,"""visibility of work done, Work hard and have fun concept, one on one meetings"""
1266,1067,10-03-2014 00:00,c,"""too much loaded with the work."""
1259,1069,11-03-2014 00:00,s,"""Unprofessional, unrespectful environment"""
1259,1070,11-03-2014 00:00,p,"""- Good talent pool - Decent salary"""
1259,1071,11-03-2014 00:00,c,"""- Politics - Company does not care to control politics as long as work gets done - No bothering about quality - just deliver and fix later - Starting from a Director level, people gets kicked out for no reasons if the top management decides so. Performance ratings are not justified. - Bad managers probably illusioned by the company culture - Finally no respect for your quality software, development met …  hodologies and management strategies effectively nullifying you. Show More"""
1254,1073,12-03-2014 00:00,s,"""Fast-Paced, Exhilarating, Customer-Focused, Neurotic Beast"""
1254,1074,12-03-2014 00:00,p,"""Amazon is one of those places where execution on business centric goals is valued above all else. These goals are driven by the benefit that they drive to customers. Watching how your work impacts millions of customers is a tremendous ego boost. The culture and the formula for success and growth in the organization is very well etched out in crisply defined leadership principals."""
1263,1076,13-03-2014 00:00,s,"""active workplace"""
1263,1077,13-03-2014 00:00,p,"""Awesome place to be but sometimes gets too competitive. There are many teams with great work. All Talented people."""
1263,1078,13-03-2014 00:00,c,"""Too hectic work. Pressure from manager many a times. Needs to freshen up the workplace environment from time to time."""
1251,1080,15-03-2014 00:00,s,"""Good career growth only for the extraverts"""
1251,1081,15-03-2014 00:00,p,"""Brand Value of the company"""
1251,1082,15-03-2014 00:00,c,"""amazon is customer centric not employee centric so don't compare it to Google or Facebook benefits will go as cheap as they can to save money"""
1253,1084,16-03-2014 00:00,s,"""Excellent place to work with"""
1253,1085,16-03-2014 00:00,p,"""good salary good work place environment .Good flexibility regarding work from home and other benefits.good work life balance can be guaranteed."""
1249,1087,31-03-2014 00:00,s,"""Taxing on your mind"""
1249,1088,31-03-2014 00:00,p,"""Get a lot of exposure to owning the entire solution."""
1252,1090,31-03-2014 00:00,s,"""Review"""
1252,1091,31-03-2014 00:00,p,"""Good Salary and facilities to employees"""
1252,1092,31-03-2014 00:00,c,"""Difficult to maintain work life balance"""
1247,1094,01-04-2014 00:00,s,"""Company culture is motivating and enthusiastic"""
1247,1095,01-04-2014 00:00,p,"""Freedom to work Filled with opportunities Flexibility and no strict hierarchies to follow"""
1247,1096,01-04-2014 00:00,c,"""Compensation could be a demotivating factor"""
1250,1098,01-04-2014 00:00,s,"""Great place to work as a fresher or atlest upto 4 years of total experience"""
1250,1099,01-04-2014 00:00,p,"""Great place to work as a fresher Lots of new stuffs/technologies to learn. Fast growth. Good packages with benefits+ bonus"""
1250,1100,01-04-2014 00:00,c,"""The more experienced you grow, work life balance will haunt your dreams. Early to get into this company, grow for a while and come out with amazon brand"""
1248,1102,04-04-2014 00:00,s,"""Wonderful"""
1248,1103,04-04-2014 00:00,p,"""Opportunity to do Exciting work here."""
1245,1105,07-04-2014 00:00,s,"""exciting"""
1245,1106,07-04-2014 00:00,p,"""compensation, office culture, time 0ff policies"""
1239,1108,08-04-2014 00:00,s,"""Retail Process Associate"""
1239,1109,08-04-2014 00:00,p,"""Great pay, benefits, co-workers, atmosphere, office, every single thing"""
1239,1110,08-04-2014 00:00,c,"""Absolutely none, this is an amazing company."""
1243,1112,11-04-2014 00:00,s,"""""Intersting to work"""""
1243,1113,11-04-2014 00:00,p,"""good work environment, flexible shift timings"""
1243,1114,11-04-2014 00:00,c,"""preassure, few opportunities for advancement."""
1242,1116,13-04-2014 00:00,s,"""Device Associate"""
1242,1117,13-04-2014 00:00,p,"""i have a great work culture"""
1237,1119,14-04-2014 00:00,s,"""Manager"""
1237,1120,14-04-2014 00:00,p,"""Best technology, people practices, compensation, office atmosphere. the interview and on boarding process is very methodical and exhaustive. good sign-on bonuses. Great reputation, after working here your brand value in the professional market will boost up tremendously. Fantastic place brimming with high achievers and lot of peer-to -peer learning opportunities. cutting edge professional pactices."""
1237,1121,14-04-2014 00:00,c,"""stress of competition and expectations."""
1238,1123,14-04-2014 00:00,s,"""Great place to hone existing as well as pick up on new software development skills"""
1238,1124,14-04-2014 00:00,p,"""Knowledgeable co-workers from whom one can learn a lot. Develop a big-picture view of the business which is invaluable towards one's growth as a software developer. Competitive pay and time-off. Cab pikc-up and drop is very helpful. Flexible working hours as well as work-from-home a couple of times a month (depending on manager). Apparently easy to explore other teams after clocking in an year with a team."""
1240,1126,15-04-2014 00:00,s,"""Wonderful place to work"""
1240,1127,15-04-2014 00:00,p,"""Good working environment. Each Friday is fun friday"""
1246,1129,16-04-2014 00:00,s,"""Great company to learn, no scope to grow in long term."""
1246,1130,16-04-2014 00:00,p,"""This is a great place to add skill sets to ones resume. The company has great tools for development and you can get help from people with a lot of knowledge to learn a lot about distributed software platforms. The name of Amazon helps a lot when you plan to switch to other companies."""
1246,1131,16-04-2014 00:00,c,"""Amazon is famous for frugality towards its employees. It is hell bend to spend least on its employees. The whole notion of infinite availability of new employees within the company has taught Amazon not to value its current employees. The work-life balance is greatly disturbed, specially if you are in a team which owns lot of old software. The managers are not very experienced. The salary hikes are very less …   compared to other companies. Show More"""
1235,1133,17-04-2014 00:00,s,"""Good for freshers, but high work pressure"""
1235,1134,17-04-2014 00:00,p,"""There is a lot to learn : Amazon uses a lot of new technologies in its code base. You will get to learn a lot of things. Good compensation Flexible working hours : The working hours is flexible as long as you do your job. A very high brand value."""
1235,1135,17-04-2014 00:00,c,"""Most of the teams face too much work pressure. Particularly, the one who is on call. Job distribution is not good. As a developer, you may have to write unit test cases, document several things. You are expected to work on random services which are not documented well."""
1236,1137,22-04-2014 00:00,s,"""SDE-1"""
1236,1138,22-04-2014 00:00,p,"""Nice company to work, Lot of new things to learn. Challenging work. Amazon pays good. Facilities are good."""
1241,1140,22-04-2014 00:00,s,"""TRMS"""
1241,1141,22-04-2014 00:00,p,"""the atmosphere was nice. I just appeared for the interview"""
1244,1143,22-04-2014 00:00,s,"""Manual Testing with Kindle devices"""
1244,1144,22-04-2014 00:00,p,"""People are so good to work with. The environment makes you feel like you are at home. Work is pretty easy. Managers are friendly."""
1244,1145,22-04-2014 00:00,c,"""It is too tough to climb up the ladder. You should work for a very long time for a stabilized career."""
1234,1147,23-04-2014 00:00,s,"""Young Team, lots of excitement on the floor! Loved it :)"""
1234,1148,23-04-2014 00:00,p,"""flat organization structure, open-door policy for everyone: from associate to site manager. Excellent learning opportunities. Management is very supportive and encourages creative process/business solutions from all employees."""
1232,1150,27-04-2014 00:00,s,"""Good Brand Name to be associated"""
1232,1151,27-04-2014 00:00,p,"""*Great Management *Flexibility of work *Work environment is Competitive *Productive Teams"""
1232,1152,27-04-2014 00:00,c,"""*Compensation *Biased Management *Slow Growth in career"""
1231,1154,29-04-2014 00:00,s,"""Good Experience"""
1231,1155,29-04-2014 00:00,p,"""Trains one in various tools that one would work in. Rewards for the extra hours you put in. Good place with a lot of employees fresh graduates."""
1231,1156,29-04-2014 00:00,c,"""Though the extra hours are optional they sometimes really force you to work extra hours saying that there is a requirement."""
1230,1158,30-04-2014 00:00,s,"""Salary"""
1230,1159,30-04-2014 00:00,p,"""Wonderful Salary and other benefits"""
1230,1160,30-04-2014 00:00,c,"""NOthing till this moment here"""
1226,1162,01-05-2014 00:00,s,"""Wonderful. A good place if you want to keep learning and have challenging work environment."""
1226,1163,01-05-2014 00:00,p,"""The high employment bar means you will work with wonderful people. There is no dearth of good work either. If you start enjoying this atmosphere, you will grow and grow."""
1228,1165,01-05-2014 00:00,s,"""Senior Product Manager"""
1228,1166,01-05-2014 00:00,p,"""All is well. Its high time the company also starts focusing on providing training to people who wants to internally grow than just expecting people to learn everything on their own."""
1228,1167,01-05-2014 00:00,c,"""Work life balance. Learn to work on week days and week ends. Cut throat performance management - There is hardly any space for mediocre performance. This leads to lot of attrition."""
1229,1169,01-05-2014 00:00,s,"""sde azn"""
1229,1170,01-05-2014 00:00,p,"""they pay you a good salary"""
1227,1172,02-05-2014 00:00,s,"""software developer"""
1227,1173,02-05-2014 00:00,p,"""best learning environment, awesome infrastructure and framework. For geeks and techies and people into core development."""
1233,1175,07-05-2014 00:00,s,"""Good learning but very poor work life balance"""
1233,1176,07-05-2014 00:00,p,"""It is a very nice technology company . The learning and the technologies adopted are very nice and the company has a good vision."""
1233,1177,07-05-2014 00:00,c,"""Work life balance is pathetic and there are lots of politics from the management side where unworthy people go to higher roles and screw career of sub ordinates"""
1224,1179,10-05-2014 00:00,s,"""Good Place, OK job!"""
1224,1180,10-05-2014 00:00,p,"""good environment to work in, wonderful colleagues"""
1224,1181,10-05-2014 00:00,c,"""no career advancement (level wise), no straight-forward appraisal system, salary not great"""
1222,1183,12-05-2014 00:00,s,"""Good experience working"""
1222,1184,12-05-2014 00:00,p,"""Good environment to work . Nice goodies and team outings"""
1222,1185,12-05-2014 00:00,c,"""Stress is getting added gradually"""
1223,1187,14-05-2014 00:00,s,"""Satisfactory experience in this company."""
1223,1188,14-05-2014 00:00,p,"""Satisfactory experience in this company."""
1223,1189,14-05-2014 00:00,c,"""Politics between languages and nativity"""
1219,1191,19-05-2014 00:00,s,"""Best work environment"""
1219,1192,19-05-2014 00:00,p,"""Best place to work. Co-workers are very helpful."""
1225,1194,22-05-2014 00:00,s,"""not employee friendly"""
1225,1195,22-05-2014 00:00,p,"""Gives good exposure to large scale business and operations. decent pay."""
1218,1197,25-05-2014 00:00,s,"""Learn at the cost of your life"""
1218,1198,25-05-2014 00:00,p,"""You learn a lot within a very short time span. Every employee is considered as a leader. Smart co-workers, awesome technologies and much more"""
1218,1199,25-05-2014 00:00,c,"""Terrible work life balance. There are lot of politics involved behind the scenes. You have to take care of your life otherwise the company just use yourself. Beware!"""
1221,1201,27-05-2014 00:00,s,"""Not a good place to start for non-tech freshers"""
1221,1202,27-05-2014 00:00,p,"""flexible work environment, lot of benefits like free cab"""
1221,1203,27-05-2014 00:00,c,"""very big team size, almost no career growth"""
1216,1205,28-05-2014 00:00,s,"""Good salary and bonus! Fun working environment."""
1216,1206,28-05-2014 00:00,p,"""Salary, training, career growth, great work culture."""
1216,1207,28-05-2014 00:00,c,"""Leadership at Amazon, India is a failure. Most of the managers don't want to listen and most of the schedules and IJP's are rigged."""
1212,1209,29-05-2014 00:00,s,"""Trainer: Good benefits, better than average pay but no growth opportunities."""
1212,1210,29-05-2014 00:00,p,"""Pay is good in comparison and the benefits after a certain level is also very appealing. Lots of learning happens as the company is growing at a rapid pace. The employee review process is very good."""
1212,1211,29-05-2014 00:00,c,"""Work gets mundane and boring. There are no talent pools to speak of, hence people are not promoted from within that often."""
1217,1213,29-05-2014 00:00,s,"""best place to work!"""
1217,1214,29-05-2014 00:00,p,"""flat org. no hierarchy. employee benefits & comfortable work environment. You can learn and grow if you put in efforts."""
1220,1216,01-06-2014 00:00,s,"""not bad"""
1220,1217,01-06-2014 00:00,p,"""good working environment, healthy management"""
1220,1218,01-06-2014 00:00,c,"""no motivation, only punishments, very late growth"""
1213,1220,02-06-2014 00:00,s,"""working in amazon.com is amazing"""
1213,1221,02-06-2014 00:00,p,"""no dress code , good benefits , free cab , no work pressure ."""
1211,1223,04-06-2014 00:00,s,"""jusy WOW"""
1211,1224,04-06-2014 00:00,p,"""it has a best environment"""
1210,1226,05-06-2014 00:00,s,"""Challenging experience"""
1210,1227,05-06-2014 00:00,p,"""Technology we deal with are amazing.Things we do have a great impact on the customers and this gives a satisfaction(There is no point if you do implement something great but nobody uses it). Co-workers here are really amazing, they have sound knowledge about the stuffs they deal with. This also makes you active all time, solving new interesting and challenging problems"""
1208,1229,09-06-2014 00:00,s,"""Good place if you want to plan a long innings"""
1208,1230,09-06-2014 00:00,p,"""Process driven, focused, great peers, you will learn new things every week, very customer focused company."""
1207,1232,10-06-2014 00:00,s,"""Awesome work culture"""
1207,1233,10-06-2014 00:00,p,"""Independent on work culture, Salary and other perks"""
1215,1235,12-06-2014 00:00,s,"""Good place to work while you learn."""
1215,1236,12-06-2014 00:00,p,"""Good and challenging work environment. Everyday a new learning a new experience (Conditions apply)"""
1215,1237,12-06-2014 00:00,c,"""Not much to say.. very limited options or opportunities for employee advancement"""
1209,1239,22-06-2014 00:00,s,"""A great company to learn corporate world"""
1209,1240,22-06-2014 00:00,p,"""A place where you can build your career at very prior stage. Good to have on your CV, New products new opportunities, new ideas. management team is good to work with."""
1209,1241,22-06-2014 00:00,c,"""No learning series are provided. Hard to get promotions until you work your day and nights and scarify your personal life. Get harder and harder after you joined. Political influence on you performance reviews."""
1206,1243,23-06-2014 00:00,s,"""Work Hard, No Fun, Become History"""
1206,1244,23-06-2014 00:00,p,"""The people, I've come across a lot of good engineers here most of them are quite talented and there is a lot of scope to learn from those people. This is especially true for people who are out of campus or have little industry experience. You have the option of working from home."""
1206,1245,23-06-2014 00:00,c,"""There is a very thin line between being Frugal and being Cheap, my manager falls in the latter category. I can safely say that we would be the most frugal team in the WTC building. We had almost no outings, no fun and a manager who was paranoid about dates. There's very little scope for personal growth in Amazon, there are a few teams which have good work and are recognized most others are below average. I've  …  met a handful of engineers who are satisfied with their job here. Promotions are at a snails pace, the only promotion that I saw in my team during my tenure was one SDE-1 getting promoted to SDE-2 after completing nearly 5 years with the company. On-call sucks, it can be made worse with a bad manager. There have been times when I had worked on high severity issues over the weekend late into the night and I get called by my manager at 0700 hrs Sunday morning where he wanted the summary of the event after he had woken up. Incase you are wondering what org I was a part of, it was TRMS. Show More"""
1214,1247,30-06-2014 00:00,s,"""First level managers are not valued much."""
1214,1248,30-06-2014 00:00,p,"""Good salary. Other than that I dont see much of pros in the company."""
1214,1249,30-06-2014 00:00,c,"""Amazon is big on its culture. It has set of Leadership principles that every employee is asked to follow  and measured against during performance review. Amazon stresses on taking data driven decisions. Engineers are given more value than their Managers, because companies strength is its engineers. Performance is based on 360 degrees feedback where engineers give skip level feedback about their managers. …  r> Although above three principles are great, the problem comes in applying these leadership principles and priorities in Indian culture where engineers are not matured, professional or honest compared to US. Here are the few issues that I have observed. 1. Engineers are mostly fresh out of college, don't have any maturity. But they are given power  to judge whether their manager is good or not. 2. There is a lot of bias and favoritism. Agarwals, Guptas, people from Delihi dominate the company. 3. Yearly reviews are a circus. They make their decision first and then use data to either to ding you or promote you. They make the decision based on other reasons and then make up the data to support it. 4. Quality of work is not great either. Everything is automated. Most of the juicy work is done in Seattle. Your work mostly involves using the tools and frameworks developed in Seattle. Work involves mostly modifying UI widgets and some minor changes in existing services. Nothing to be really proud of. 5. Lots of overhead for managers. You need to spend most of your time ""pampering' engineers. 6. If you rate some one in your team as a low performer, team can gang up against you and give you bad rating in 360 review. Show More"""
1196,1251,01-07-2014 00:00,s,"""Working at the company as a support engineer is very bad experiance"""
1196,1252,01-07-2014 00:00,p,"""High package is the only thing that is good about a Support Engineer in Amazon"""
1196,1253,01-07-2014 00:00,c,"""Burdened with lots of work. No time to do your coding work. Need to work around 16hrs a day to survive in order to complete the work assigned to you."""
1202,1255,04-07-2014 00:00,s,"""Amazon is the future"""
1202,1256,04-07-2014 00:00,p,"""Product breadth, opportunity to develop and learn is huge. You can work in whatever you are interested in. There is a great website. Then there are high performance/scale services which are core part of business. Then there is AWS, hardware, kindle and the list goes on. It's generally easy to switch teams and moving to other roles is encouraged. Mostly smart people around. Compensation is competitive and gre …  at potential of stock is a silver-lining on the top of that. Just loving the company and work. Show More"""
1202,1257,04-07-2014 00:00,c,"""Sometimes work could be hectic but that's ok. Some managers are political & bad but many are good. Again few teams do not do great work but just operations or maintenance so be choosy. Don't expect great facilities as it's very frugal company but essential benefits are comparable to other good companies."""
1200,1259,06-07-2014 00:00,s,"""Full of learnings - Good pay but you need to take your growth in your hand"""
1200,1260,06-07-2014 00:00,p,"""Learnings Innovation Excitement The company will give you great opportunities to own up new things especially if you are on a senior role."""
1200,1261,06-07-2014 00:00,c,"""Structure Slow Growth The lower the leveling bar you are, it will be difficult for you to grow and make everyone happy. It is a highly opinionated company and of course at the end, opinion of the seniors matter."""
1204,1263,08-07-2014 00:00,s,"""it was good ."""
1204,1264,08-07-2014 00:00,p,"""complete ownership, work culture is good"""
1198,1266,10-07-2014 00:00,s,"""Work Hard. Have Fun. Make History ...................its a TRUTH."""
1198,1267,10-07-2014 00:00,p,"""Coolest work culture with all the corporate amenities."""
1198,1268,10-07-2014 00:00,c,"""A bit work pressure and strict timings. These are not cons, but still."""
1199,1270,10-07-2014 00:00,s,"""Excellent place to work"""
1199,1271,10-07-2014 00:00,p,"""Excellent working environment Flexible timings and will have a chance of changing our timings in urgency Good perks"""
1203,1273,10-07-2014 00:00,s,"""Strong company values and work ethics under challenge by Inept 'Indian' Senior Management"""
1203,1274,10-07-2014 00:00,p,"""Flexible in terms of the kind of work you want to do, team change , work timings etc Leadership principles are great. If you really follow them , you tend to really improve overall Ownership, accountability and responsibility is huge but it actually gives you a 'proud' or a 'wow' moment. You are trusted and given all necessary freedom to demonstrate your skills."""
1203,1275,10-07-2014 00:00,c,"""Senior Management. Almost all are very political and do not have any vision. You have to learn the art of buttering and being hypocrite to succeed or even 'survive' Work life balance is pathetic Personal commitments are not respected If you choose to be in this company, chances are high that you will become extremely money minded , will learn politics and several other bad practices Though the bar is h …  igh while recruiting, company does not respect people/employees. They are just treated like robots Slow career progression . Senior management are all busy in their own career progression. They even over-hire and construct an army of people to push themselves up to the next level. More commonly seen in India of course! Management and even some peers are ill-mannered and harsh in their communication. They probably need to learn professionalism, specially the ones who are long term Amazonians. Worst of all- Couple of India centric teams in Bangalore run the company as if it's their family business. Not that they care for the product so much but they tend to hire misfit 'Family members' into the team and place them at senior positions , which is often demotivating and unethical. Show More"""
1197,1277,11-07-2014 00:00,s,"""Great Experience working at amazon"""
1197,1278,11-07-2014 00:00,p,"""1. Complete ownership of the product 2. Good Leadership principles, which if you follow can achieve many things 3. Good pay 4. Can learn so much about Software Development, architecture and processes 5. Great freedom at work. No Rules and regulations"""
1197,1279,11-07-2014 00:00,c,"""1. Expected to work all through. No time for relaxation 2. No other cultural programs at work."""
1195,1281,15-07-2014 00:00,s,"""Truly professional approach towards employees."""
1195,1282,15-07-2014 00:00,p,"""Highly paid , respected and you will be given a level which you suit for , you will be encouraged to give good creative ideas for the development of the company , work-life balance depends on the position you are in."""
1195,1283,15-07-2014 00:00,c,"""It is tough getting in , tough understanding in-conventional way to success , good compensations for people who work hard , a lot of personal growth if you love the company love yourself ."""
1189,1285,19-07-2014 00:00,s,"""Great experience"""
1189,1286,19-07-2014 00:00,p,"""Plenty of opportunities to obtain leadership experience Great people around. I have found my personal growth to be immensely satisfying. Senior management is very helpful in terms of mentoring."""
1189,1287,19-07-2014 00:00,c,"""Work pressure is high. Compensation and benefits are not that great considering the amount of time spent in working. OT is rarely paid."""
1192,1289,19-07-2014 00:00,s,"""the overall experience was very good and looking forward to build my career in Amazon."""
1192,1290,19-07-2014 00:00,p,"""the best thing about amazon is flexibility to work and obviously the perks."""
1192,1291,19-07-2014 00:00,c,"""you should be keep on learning and develop your self to compete inside company."""
1205,1293,19-07-2014 00:00,s,"""Good for initial days of career but too time demanding yet no productivity"""
1205,1294,19-07-2014 00:00,p,"""1. Brilliant People 2. Get to work on projects/product with large scale impact 3. The brand name in industry is good"""
1205,1295,19-07-2014 00:00,c,"""1. No work-life balance. People who are single and are workaholic would enjoy it in initial few years. 2. You might end up having a boss who is far less qualified than you. 3. Operations are on the head of developers so new product development is always hampered. 4. Employees are more or less a disposable commodity for the company"""
1188,1297,20-07-2014 00:00,s,"""Nice place to work. But not without its own share of politics"""
1188,1298,20-07-2014 00:00,p,"""Access to excellent engineering minds, start-up atmosphere, work from home, pay, benefits, stock options, internal transfer You will be more successful if you start off as an engineer here."""
1188,1299,20-07-2014 00:00,c,"""No proactive mentoring, rather use hire/fire method, over complicating solutions, operational, abstracted systems, delay in hiring"""
1190,1301,21-07-2014 00:00,s,"""Awesome place to work with amazing people"""
1190,1302,21-07-2014 00:00,p,"""Super talented people, great amount of opportunities to learn"""
1201,1304,22-07-2014 00:00,s,"""Sad place to work but the brand name stops you from leaving."""
1201,1305,22-07-2014 00:00,p,"""Amazon was created by the visionary Jeff Bezos. Thank you for the brand name you created. That is the only pro."""
1201,1306,22-07-2014 00:00,c,"""Food in the cafeteria is pathetic. A company which focuses a lot on customer experience failed to give the hard working employees, the experience they deserve. There is no work-life balance. You will be called in any shift any day. Salary structure is not justified. At some point your juniors will suddenly be paid more than you irrespective of your experience."""
1185,1308,24-07-2014 00:00,s,"""work culture at amzon india Listings"""
1185,1309,24-07-2014 00:00,p,"""Supportive colleagues and a very friendly work atmosphere , huge opportunities to take ownership of projects, Innovative ideas are recognized and rewarded by the management.."""
1185,1310,24-07-2014 00:00,c,"""promotions does not come easily, extended work hours at times to meet project deadline."""
1184,1312,25-07-2014 00:00,s,"""job"""
1184,1313,25-07-2014 00:00,p,"""good infrastructure and amzing work culture and good place to work"""
1184,1314,25-07-2014 00:00,c,"""interview time took so long . the process is so slow and getting delayed."""
1182,1316,30-07-2014 00:00,s,"""Work Hard, Have Fun."""
1182,1317,30-07-2014 00:00,p,"""Employee will have lot of responsibilities and ownership. People can gain lot of exposure and can directly interact with senior principal engineers. No timings, No dress code and No formalities. Friendly and start-up kind of atmosphere."""
1182,1318,30-07-2014 00:00,c,"""Agile working methodology. Not much importance given to individual growth path. Most of the time trying to get a short term solution rather than spending time on proper long term solution."""
1181,1320,31-07-2014 00:00,s,"""Awesome place to be. The work culture is very nice. Freedom is all around. You are free to innovate at every step."""
1181,1321,31-07-2014 00:00,p,"""The policies are really nice. Very transparent. And yeah full freedom at work place. The people around are always nice and are technically best in class."""
1191,1323,04-08-2014 00:00,s,"""Great Place to work. Has an awesome work culture"""
1191,1324,04-08-2014 00:00,p,"""Great work culture, no ego problems"""
1186,1326,05-08-2014 00:00,s,"""A mixed bag"""
1186,1327,05-08-2014 00:00,p,"""1) Good Work 2) Flexible working hours 3) A culture that promotes efficiency 4) A lot to learn among the best in the industry 5) Fast paced"""
1186,1328,05-08-2014 00:00,c,"""1) Lack of facilities - takes 'frugality' to a whole new level 2) Getting promoted to next level is really difficult. 3) Too much work pressure 4) Biased between QA and SDE/SDET 5) Appraisal can vary from department to department 6) Performance rating based on ranking within the heirarchy"""
1187,1330,07-08-2014 00:00,s,"""Not the best job out there"""
1187,1331,07-08-2014 00:00,p,"""Good relaxed environment; Well laid out HR policies;"""
1179,1333,09-08-2014 00:00,s,"""Great place to learn & innovate"""
1179,1334,09-08-2014 00:00,p,"""Gives you hands on experience in developing business initiatives, people back you with your ideas, almost function like an entrepreneur"""
1183,1336,11-08-2014 00:00,s,"""Decent Experience with both Pros and Cons"""
1183,1337,11-08-2014 00:00,p,"""Agressive go getter work culture. Good growth oppurtunties. Good Brand name to be associatd with"""
1180,1339,17-08-2014 00:00,s,"""Great"""
1180,1340,17-08-2014 00:00,p,"""High pay, above market average."""
1180,1341,17-08-2014 00:00,c,"""Bad work-life balance, but too much stress."""
1178,1343,18-08-2014 00:00,s,"""Awsm company to work"""
1178,1344,18-08-2014 00:00,p,"""new things to learn,competitive environment"""
1177,1346,19-08-2014 00:00,s,"""Work hard. Have Fun. Make History."""
1177,1347,19-08-2014 00:00,p,"""- Great work environment. - Good pay. - Overtime pay."""
1177,1348,19-08-2014 00:00,c,"""- No work-life balance. Excessive overtime recruited. - Lack of respect for tenured employees. - Politics and unnecessary involvement of HR-BPs."""
1194,1350,20-08-2014 00:00,s,"""SLAVE LABOR IN THE 20TH CENTURY"""
1194,1351,20-08-2014 00:00,p,"""cab pick and drop and the cafeteria ,wifi , no dress code."""
1194,1352,20-08-2014 00:00,c,"""I joined Amazon thinking this would be a great company to work for. Little did I know about the hidden agenda of MANDATORY OVERTIME and SIX day week work policy. This was never discusses during the offer letter discussion. In fact all of us were promised that it was a FIVE day week work place. They cover up this by telling you that you will get paid.. But at what cost? Health,sleep and eating pattern goes for a toss! …  !! We have a personal time break of twenty minutes on the system. Further investigation we were informed by our team lead that this was for the week. So what you get is 4 minutes a day to visit the toilet in a 9 or 11 hour shift . Failing to adhere you would have H.R take action. Guys of Amazon are you serious??? They show no human approach to anyone and simply take advantage of the fact that they can fire you at any moment! Work ethics and culture wise this company in Hyderabad is the pits!!! If you are thinking of joining I would advise any person to please continue studying. If you are desperate for money and willing to work like a dog then YES please join them! Show More"""
1175,1354,22-08-2014 00:00,s,"""Very Good"""
1175,1355,22-08-2014 00:00,p,"""Work Culture, Customer Centricity, Innovations, facilities at office, fair work policy, flat organizational structure, independence at work and taking decisions"""
1193,1357,22-08-2014 00:00,s,"""No Work-Life Balance"""
1193,1358,22-08-2014 00:00,p,"""Brand value of the company which may help next of life in the industry.."""
1193,1359,22-08-2014 00:00,c,"""something will come as hurdle for your work. You don't have to use ur brain much but can't complete it on time....."""
1176,1361,23-08-2014 00:00,s,"""a phenomenal company to work and learn from"""
1176,1362,23-08-2014 00:00,p,"""great processes yet entrepreneurial. very smart people and a great hiring filter. good brand name to have on resume. amazon also offers a lot of different areas where one can try their hand from web services to retail to the kindle platform."""
1176,1363,23-08-2014 00:00,c,"""sometimes frugality is taken too far. work life balance can be an issue. some of the practices like no powerpoints in meetings can be quirky when taken to the extreme"""
1173,1365,25-08-2014 00:00,s,"""Work hard and have fun"""
1173,1366,25-08-2014 00:00,p,"""Good work-life balance and great work encironment"""
1173,1367,25-08-2014 00:00,c,"""Need to deal with targets and work pressure during Q4"""
1171,1369,27-08-2014 00:00,s,"""it was hard interview"""
1171,1370,27-08-2014 00:00,p,"""good package and i suggest it to every fresher to try for it and get selected and if selected they provide high salary and very good incentives"""
1169,1372,30-08-2014 00:00,s,"""Its an Innovation Company"""
1169,1373,30-08-2014 00:00,p,"""You will have enough opportunities to learn and improve your skills"""
1167,1375,03-09-2014 00:00,s,"""Fast paced. Maybe a bit too fast paced"""
1167,1376,03-09-2014 00:00,p,"""- Excellent engineers - Manager himself is a solid technical person. He will help you in your tasks. - Home drops - Promotion happens on merit. Senior engineers are worth their position."""
